id,my_civ,my_unit_slug,opp_civ,opp_unit_slug,scale,my_count,opp_count,my_cost_food,my_cost_wood,my_cost_gold,opp_cost_food,opp_cost_wood,opp_cost_gold,winner,end_reason,game_time_s,team1_hp_pct,team1_survivors,team1_food_lost,team1_wood_lost,team1_gold_lost,team1_food_gained,team1_wood_gained,team1_gold_gained,team1_value_lost,team2_hp_pct,team2_survivors,team2_food_lost,team2_wood_lost,team2_gold_lost,team2_food_gained,team2_wood_gained,team2_gold_gained,team2_value_lost,team1_start_count,team2_start_count,runs_count,score_stddev,dedup_group,sim_version
128132,Armenians,heavy_cav_archer,Incas,halberdier,3k,30,56,0.0,40.0,60.0,28.0,25.0,0.0,2,eliminated,58.4,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.7012,51,468.533,418.333,0.0,0.0,0.0,0.0,886.867,30,56,1,,5087742b13a05f46,3c9bdb5fd808b3ad
127579,Armenians,heavy_cav_archer,Incas,heavy_scorpion,30v30,30,30,0.0,40.0,60.0,0.0,75.0,75.0,2,eliminated,36.1,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.92,30,0.0,180.0,180.0,0.0,0.0,0.0,360.0,30,30,1,,fa5f8dfd7edeb3b1,3c9bdb5fd808b3ad
127541,Armenians,heavy_cav_archer,Incas,heavy_scorpion,3k,30,20,0.0,40.0,60.0,0.0,75.0,75.0,2,eliminated,42.467,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.84,20,0.0,240.0,240.0,0.0,0.0,0.0,480.0,30,20,1,,221727572a4e4171,3c9bdb5fd808b3ad
128118,Armenians,heavy_cav_archer,Incas,imp_slinger,30v30,30,30,0.0,40.0,60.0,56.0,10.0,0.0,2,eliminated,55.967,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.6238,25,632.0,112.857,0.0,0.0,0.0,0.0,744.857,30,30,1,,a296c023ff9c9e6c,3c9bdb5fd808b3ad
128116,Armenians,heavy_cav_archer,Incas,imp_slinger,3k,30,45,0.0,40.0,60.0,56.0,10.0,0.0,2,eliminated,45.833,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.746,41,640.0,114.286,0.0,0.0,0.0,0.0,754.286,30,45,1,,646822545bfc00e9,3c9bdb5fd808b3ad
128115,Armenians,heavy_cav_archer,Italians,arbalester,30v30,30,30,0.0,40.0,60.0,0.0,25.0,45.0,2,eliminated,48.5,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.73,27,0.0,202.5,364.5,0.0,0.0,0.0,567.0,30,30,1,,0915698ae8129a4d,3c9bdb5fd808b3ad
128117,Armenians,heavy_cav_archer,Italians,arbalester,3k,30,42,0.0,40.0,60.0,0.0,25.0,45.0,2,eliminated,42.033,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.8667,42,0.0,140.0,252.0,0.0,0.0,0.0,392.0,30,42,1,,45f091c42fdd4589,3c9bdb5fd808b3ad
127757,Armenians,heavy_cav_archer,Italians,champion,30v30,30,30,0.0,40.0,60.0,50.0,0.0,20.0,2,eliminated,130.633,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.4405,22,839.286,0.0,335.714,0.0,0.0,0.0,1175.0,30,30,1,,a398d1878ec16e4c,3c9bdb5fd808b3ad
127818,Armenians,heavy_cav_archer,Italians,champion,3k,30,42,0.0,40.0,60.0,50.0,0.0,20.0,2,eliminated,110.8,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.6241,40,789.286,0.0,315.714,0.0,0.0,0.0,1105.0,30,42,1,,6afcd6cb4de635e3,3c9bdb5fd808b3ad
128152,Armenians,heavy_cav_archer,Italians,condottiero,30v30,30,30,0.0,40.0,60.0,50.0,0.0,35.0,2,eliminated,97.167,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.6783,29,482.5,0.0,337.75,0.0,0.0,0.0,820.25,30,30,1,,d8dc6e6179a8d5f4,3c9bdb5fd808b3ad
128154,Armenians,heavy_cav_archer,Italians,condottiero,3k,30,35,0.0,40.0,60.0,50.0,0.0,35.0,2,eliminated,105.867,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.7357,34,462.5,0.0,323.75,0.0,0.0,0.0,786.25,30,35,1,,522e5aa7e6189f5a,3c9bdb5fd808b3ad
128127,Armenians,heavy_cav_archer,Italians,elite_genoese_crossbowman_italians,30v30,30,30,0.0,40.0,60.0,0.0,45.0,40.0,2,eliminated,34.467,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.8627,29,0.0,185.4,164.8,0.0,0.0,0.0,350.2,30,30,1,,f28e2a802f97863f,3c9bdb5fd808b3ad
128131,Armenians,heavy_cav_archer,Italians,elite_genoese_crossbowman_italians,3k,30,35,0.0,40.0,60.0,0.0,45.0,40.0,2,eliminated,31.267,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.8971,35,0.0,162.0,144.0,0.0,0.0,0.0,306.0,30,35,1,,9dc94ad306fdeaf9,3c9bdb5fd808b3ad
127682,Armenians,heavy_cav_archer,Italians,halberdier,30v30,30,30,0.0,40.0,60.0,35.0,25.0,0.0,1,eliminated,79.9,0.2076,7,0.0,950.857,1426.286,0.0,0.0,0.0,2377.143,0.0,0,1050.0,750.0,0.0,0.0,0.0,0.0,1800.0,30,30,1,,4a002c4b953fcca4,3c9bdb5fd808b3ad
127797,Armenians,heavy_cav_archer,Italians,halberdier,3k,30,50,0.0,40.0,60.0,35.0,25.0,0.0,2,eliminated,123.733,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.3258,24,1179.818,842.727,0.0,0.0,0.0,0.0,2022.545,30,50,1,,ac6e86dafb4a2ef3,3c9bdb5fd808b3ad
128128,Armenians,heavy_cav_archer,Italians,hand_cannoneer,30v30,30,30,0.0,40.0,60.0,36.0,0.0,40.0,2,eliminated,50.633,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.4417,20,603.0,0.0,670.0,0.0,0.0,0.0,1273.0,30,30,1,,8d6647f45707c37f,3c9bdb5fd808b3ad
128130,Armenians,heavy_cav_archer,Italians,hand_cannoneer,3k,30,39,0.0,40.0,60.0,36.0,0.0,40.0,2,eliminated,40.733,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.7192,39,394.2,0.0,438.0,0.0,0.0,0.0,832.2,30,39,1,,18ef10a5ed91eee9,3c9bdb5fd808b3ad
127609,Armenians,heavy_cav_archer,Italians,heavy_cav_archer,30v30,30,30,0.0,40.0,60.0,0.0,40.0,60.0,2,eliminated,112.467,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.2629,15,0.0,884.571,1326.857,0.0,0.0,0.0,2211.429,30,30,1,,3b898cf5b7f98921,3c9bdb5fd808b3ad
127601,Armenians,heavy_cav_archer,Italians,heavy_cav_archer,3k,30,30,0.0,40.0,60.0,0.0,40.0,60.0,2,eliminated,151.567,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.061,5,0.0,1126.857,1690.286,0.0,0.0,0.0,2817.143,30,30,1,,9ba0999ef503fd9c,3c9bdb5fd808b3ad
127639,Armenians,heavy_cav_archer,Italians,heavy_scorpion,30v30,30,30,0.0,40.0,60.0,0.0,75.0,75.0,2,eliminated,45.133,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.835,30,0.0,371.25,371.25,0.0,0.0,0.0,742.5,30,30,1,,99d06ead35f1d02d,3c9bdb5fd808b3ad
127621,Armenians,heavy_cav_archer,Italians,heavy_scorpion,3k,30,20,0.0,40.0,60.0,0.0,75.0,75.0,2,eliminated,57.4,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.625,17,0.0,562.5,562.5,0.0,0.0,0.0,1125.0,30,20,1,,b39926b002afe612,3c9bdb5fd808b3ad
127864,Armenians,heavy_cav_archer,Italians,hussar,30v30,30,30,0.0,40.0,60.0,80.0,0.0,0.0,2,eliminated,71.5,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.7333,30,640.0,0.0,0.0,0.0,0.0,0.0,640.0,30,30,1,,efc1849f310f7685,3c9bdb5fd808b3ad
127889,Armenians,heavy_cav_archer,Italians,hussar,3k,30,37,0.0,40.0,60.0,80.0,0.0,0.0,2,eliminated,64.8,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.794,37,609.684,0.0,0.0,0.0,0.0,0.0,609.684,30,37,1,,25a88ca51dc6e718,3c9bdb5fd808b3ad
128123,Armenians,heavy_cav_archer,Italians,imp_elite_skirm,30v30,30,30,0.0,40.0,60.0,25.0,35.0,0.0,2,eliminated,49.5,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.9171,30,62.143,87.0,0.0,0.0,0.0,0.0,149.143,30,30,1,,88832e2833decb6b,3c9bdb5fd808b3ad
128144,Armenians,heavy_cav_archer,Italians,imp_elite_skirm,3k,30,50,0.0,40.0,60.0,25.0,35.0,0.0,2,eliminated,37.333,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.9674,50,40.714,57.0,0.0,0.0,0.0,0.0,97.714,30,50,1,,30553486d3b8ade2,3c9bdb5fd808b3ad
127915,Armenians,heavy_cav_archer,Italians,paladin,30v30,30,30,0.0,40.0,60.0,60.0,0.0,75.0,2,eliminated,71.4,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.839,30,289.714,0.0,362.143,0.0,0.0,0.0,651.857,30,30,1,,1f38ff78b0d9c4a2,3c9bdb5fd808b3ad
127929,Armenians,heavy_cav_archer,Italians,paladin,3k,30,22,0.0,40.0,60.0,60.0,0.0,75.0,2,eliminated,96.567,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.7688,22,305.143,0.0,381.429,0.0,0.0,0.0,686.571,30,22,1,,ec76674050f02bb1,3c9bdb5fd808b3ad
56637,Armenians,heavy_cav_archer,Japanese,arbalester,30v30,30,30,0.0,40.0,60.0,0.0,25.0,45.0,2,eliminated,67.8,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.4067,20,0.0,445.0,801.0,0.0,0.0,0.0,1246.0,30,30,1,,1b6278d71177b71e,3c9bdb5fd808b3ad
59613,Armenians,heavy_cav_archer,Japanese,arbalester,3k,30,42,0.0,40.0,60.0,0.0,25.0,45.0,2,eliminated,55.7,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.6179,33,0.0,401.25,722.25,0.0,0.0,0.0,1123.5,30,42,1,,8ef04425a8df0a56,3c9bdb5fd808b3ad
127877,Armenians,heavy_cav_archer,Japanese,champion,30v30,30,30,0.0,40.0,60.0,50.0,0.0,20.0,2,eliminated,130.133,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.481,25,778.571,0.0,311.429,0.0,0.0,0.0,1090.0,30,30,1,,fa249d477523ee7d,3c9bdb5fd808b3ad
127905,Armenians,heavy_cav_archer,Japanese,champion,3k,30,42,0.0,40.0,60.0,50.0,0.0,20.0,2,eliminated,127.533,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.6912,42,648.571,0.0,259.429,0.0,0.0,0.0,908.0,30,42,1,,79efcf5aec02c517,3c9bdb5fd808b3ad
128168,Armenians,heavy_cav_archer,Japanese,elite_samurai_japanese,30v30,30,30,0.0,40.0,60.0,45.0,0.0,30.0,2,eliminated,120.733,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.5354,26,627.188,0.0,418.125,0.0,0.0,0.0,1045.312,30,30,1,,4e90e4d40f234d9b,3c9bdb5fd808b3ad
128167,Armenians,heavy_cav_archer,Japanese,elite_samurai_japanese,3k,30,40,0.0,40.0,60.0,45.0,0.0,30.0,2,eliminated,103.2,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.6875,39,562.5,0.0,375.0,0.0,0.0,0.0,937.5,30,40,1,,60398f92756ccb2a,3c9bdb5fd808b3ad
5052,Armenians,heavy_cav_archer,Japanese,halberdier,30v30,30,30,0.0,40.0,60.0,35.0,25.0,0.0,2,eliminated,71.633,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.3067,16,728.0,520.0,0.0,0.0,0.0,0.0,1248.0,30,30,1,,c83730207dce6e63,3c9bdb5fd808b3ad
10262,Armenians,heavy_cav_archer,Japanese,halberdier,3k,30,50,0.0,40.0,60.0,35.0,25.0,0.0,2,eliminated,81.5,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.6,38,700.0,500.0,0.0,0.0,0.0,0.0,1200.0,30,50,1,,f1f94c9102d5cdc1,3c9bdb5fd808b3ad
127728,Armenians,heavy_cav_archer,Japanese,hand_cannoneer,30v30,30,30,0.0,40.0,60.0,45.0,0.0,50.0,2,eliminated,65.767,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.3467,17,882.0,0.0,980.0,0.0,0.0,0.0,1862.0,30,30,1,,22949247807185d2,3c9bdb5fd808b3ad
127767,Armenians,heavy_cav_archer,Japanese,hand_cannoneer,3k,30,31,0.0,40.0,60.0,45.0,0.0,50.0,2,eliminated,68.067,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.4661,23,744.75,0.0,827.5,0.0,0.0,0.0,1572.25,30,31,1,,804d36e1b7637de8,3c9bdb5fd808b3ad
128133,Armenians,heavy_cav_archer,Japanese,heavy_cav_archer,30v30,30,30,0.0,40.0,60.0,0.0,40.0,60.0,2,eliminated,42.267,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.8383,30,0.0,194.0,291.0,0.0,0.0,0.0,485.0,30,30,1,,1fea781ad9a4b9be,3c9bdb5fd808b3ad
128136,Armenians,heavy_cav_archer,Japanese,heavy_cav_archer,3k,30,30,0.0,40.0,60.0,0.0,40.0,60.0,2,eliminated,40.333,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.86,30,0.0,168.0,252.0,0.0,0.0,0.0,420.0,30,30,1,,84c744c547f302c1,3c9bdb5fd808b3ad
127580,Armenians,heavy_cav_archer,Japanese,heavy_scorpion,30v30,30,30,0.0,40.0,60.0,0.0,75.0,75.0,2,eliminated,36.1,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.92,30,0.0,180.0,180.0,0.0,0.0,0.0,360.0,30,30,1,,fa5f8dfd7edeb3b1,3c9bdb5fd808b3ad
127542,Armenians,heavy_cav_archer,Japanese,heavy_scorpion,3k,30,20,0.0,40.0,60.0,0.0,75.0,75.0,2,eliminated,42.467,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.84,20,0.0,240.0,240.0,0.0,0.0,0.0,480.0,30,20,1,,221727572a4e4171,3c9bdb5fd808b3ad
44981,Armenians,heavy_cav_archer,Japanese,hussar,30v30,30,30,0.0,40.0,60.0,80.0,0.0,0.0,2,eliminated,95.867,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.3958,19,1450.0,0.0,0.0,0.0,0.0,0.0,1450.0,30,30,1,,124e239e847218d2,3c9bdb5fd808b3ad
45161,Armenians,heavy_cav_archer,Japanese,hussar,3k,30,37,0.0,40.0,60.0,80.0,0.0,0.0,2,eliminated,77.967,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.5669,29,1282.0,0.0,0.0,0.0,0.0,0.0,1282.0,30,37,1,,50dd4ccb49966641,3c9bdb5fd808b3ad
88391,Armenians,heavy_cav_archer,Japanese,imp_elite_skirm,30v30,30,30,0.0,40.0,60.0,25.0,35.0,0.0,2,eliminated,62.767,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.7695,26,172.857,242.0,0.0,0.0,0.0,0.0,414.857,30,30,1,,c714c91f11c76be1,3c9bdb5fd808b3ad
89191,Armenians,heavy_cav_archer,Japanese,imp_elite_skirm,3k,30,50,0.0,40.0,60.0,25.0,35.0,0.0,2,eliminated,51.8,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.8954,49,130.714,183.0,0.0,0.0,0.0,0.0,313.714,30,50,1,,6fc24e974470f5c9,3c9bdb5fd808b3ad
49515,Armenians,heavy_cav_archer,Japanese,paladin,30v30,30,30,0.0,40.0,60.0,60.0,0.0,75.0,2,eliminated,85.8,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.699,28,541.714,0.0,677.143,0.0,0.0,0.0,1218.857,30,30,1,,747b66ab79358416,3c9bdb5fd808b3ad
49551,Armenians,heavy_cav_archer,Japanese,paladin,3k,30,22,0.0,40.0,60.0,60.0,0.0,75.0,2,eliminated,107.4,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.5916,20,539.143,0.0,673.929,0.0,0.0,0.0,1213.071,30,22,1,,23f75aa3a2a450dd,3c9bdb5fd808b3ad
127702,Armenians,heavy_cav_archer,Jurchens,arbalester,30v30,30,30,0.0,40.0,60.0,0.0,25.0,45.0,2,eliminated,59.267,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.4876,22,0.0,384.286,691.714,0.0,0.0,0.0,1076.0,30,30,1,,30efb65b4d50a483,3c9bdb5fd808b3ad
127744,Armenians,heavy_cav_archer,Jurchens,arbalester,3k,30,42,0.0,40.0,60.0,0.0,25.0,45.0,2,eliminated,42.133,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.7279,40,0.0,285.714,514.286,0.0,0.0,0.0,800.0,30,42,1,,b8c1cdcc27efaac4,3c9bdb5fd808b3ad
128145,Armenians,heavy_cav_archer,Jurchens,champion,30v30,30,30,0.0,40.0,60.0,50.0,0.0,20.0,1,eliminated,65.267,0.5733,23,0.0,512.0,768.0,0.0,0.0,0.0,1280.0,0.0,0,1500.0,0.0,600.0,0.0,0.0,0.0,2100.0,30,30,1,,39849123b49fe735,3c9bdb5fd808b3ad
128164,Armenians,heavy_cav_archer,Jurchens,champion,3k,30,42,0.0,40.0,60.0,50.0,0.0,20.0,1,eliminated,115.433,0.3233,13,0.0,812.0,1218.0,0.0,0.0,0.0,2030.0,0.0,0,2100.0,0.0,840.0,0.0,0.0,0.0,2940.0,30,42,1,,95b7c4206dfa1e2f,3c9bdb5fd808b3ad
128158,Armenians,heavy_cav_archer,Jurchens,elite_fire_lancer,30v30,30,30,0.0,40.0,60.0,0.0,45.0,45.0,2,eliminated,108.4,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.5682,27,0.0,582.882,582.882,0.0,0.0,0.0,1165.765,30,30,1,,89df536df2d3faba,3c9bdb5fd808b3ad
128177,Armenians,heavy_cav_archer,Jurchens,elite_fire_lancer,3k,30,33,0.0,40.0,60.0,0.0,45.0,45.0,2,eliminated,128.533,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.6528,31,0.0,515.647,515.647,0.0,0.0,0.0,1031.294,30,33,1,,20dc4fb30b0889e1,3c9bdb5fd808b3ad
128146,Armenians,heavy_cav_archer,Jurchens,elite_iron_pagoda_jurchens,30v30,30,30,0.0,40.0,60.0,80.0,0.0,55.0,2,eliminated,58.533,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.9119,30,211.5,0.0,145.406,0.0,0.0,0.0,356.906,30,30,1,,4424e705e87a6468,3c9bdb5fd808b3ad
128140,Armenians,heavy_cav_archer,Jurchens,elite_iron_pagoda_jurchens,3k,30,22,0.0,40.0,60.0,80.0,0.0,55.0,2,eliminated,45.2,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.8926,22,189.0,0.0,129.938,0.0,0.0,0.0,318.938,30,22,1,,cfe5aa5292fa3aaa,3c9bdb5fd808b3ad
128039,Armenians,heavy_cav_archer,Jurchens,elite_steppe,30v30,30,30,0.0,40.0,60.0,70.0,0.0,40.0,2,eliminated,53.3,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.8067,30,406.0,0.0,232.0,0.0,0.0,0.0,638.0,30,30,1,,32a0bfa974da03a9,3c9bdb5fd808b3ad
128049,Armenians,heavy_cav_archer,Jurchens,elite_steppe,3k,30,27,0.0,40.0,60.0,70.0,0.0,40.0,2,eliminated,78.133,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.7778,27,420.0,0.0,240.0,0.0,0.0,0.0,660.0,30,27,1,,07736a52b213d640,3c9bdb5fd808b3ad
128141,Armenians,heavy_cav_archer,Jurchens,grenadier_jurchens,30v30,30,30,0.0,40.0,60.0,35.0,0.0,65.0,2,eliminated,35.8,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.7292,29,284.375,0.0,528.125,0.0,0.0,0.0,812.5,30,30,1,,868b976a9fc3203d,3c9bdb5fd808b3ad
128139,Armenians,heavy_cav_archer,Jurchens,grenadier_jurchens,3k,30,30,0.0,40.0,60.0,35.0,0.0,65.0,2,eliminated,35.6,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.8167,29,192.5,0.0,357.5,0.0,0.0,0.0,550.0,30,30,1,,27ac5115b98e3935,3c9bdb5fd808b3ad
127661,Armenians,heavy_cav_archer,Jurchens,halberdier,30v30,30,30,0.0,40.0,60.0,35.0,25.0,0.0,1,eliminated,77.367,0.159,7,0.0,1009.143,1513.714,0.0,0.0,0.0,2522.857,0.0,0,1050.0,750.0,0.0,0.0,0.0,0.0,1800.0,30,30,1,,2fddb8fa1093f68a,3c9bdb5fd808b3ad
127689,Armenians,heavy_cav_archer,Jurchens,halberdier,3k,30,50,0.0,40.0,60.0,35.0,25.0,0.0,2,eliminated,68.4,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.5367,38,810.833,579.167,0.0,0.0,0.0,0.0,1390.0,30,50,1,,618f8e1801d9fc01,3c9bdb5fd808b3ad
127783,Armenians,heavy_cav_archer,Jurchens,heavy_cav_archer,30v30,30,30,0.0,40.0,60.0,0.0,40.0,60.0,2,eliminated,48.3,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.77,30,0.0,276.0,414.0,0.0,0.0,0.0,690.0,30,30,1,,04dbdac1ce8a361e,3c9bdb5fd808b3ad
127719,Armenians,heavy_cav_archer,Jurchens,heavy_cav_archer,3k,30,30,0.0,40.0,60.0,0.0,40.0,60.0,2,eliminated,50.433,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.7,30,0.0,360.0,540.0,0.0,0.0,0.0,900.0,30,30,1,,6c06c1eb7bafacb1,3c9bdb5fd808b3ad
127581,Armenians,heavy_cav_archer,Jurchens,heavy_scorpion,30v30,30,30,0.0,40.0,60.0,0.0,75.0,75.0,2,eliminated,36.1,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.92,30,0.0,180.0,180.0,0.0,0.0,0.0,360.0,30,30,1,,fa5f8dfd7edeb3b1,3c9bdb5fd808b3ad
127543,Armenians,heavy_cav_archer,Jurchens,heavy_scorpion,3k,30,20,0.0,40.0,60.0,0.0,75.0,75.0,2,eliminated,42.467,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.84,20,0.0,240.0,240.0,0.0,0.0,0.0,480.0,30,20,1,,221727572a4e4171,3c9bdb5fd808b3ad
127865,Armenians,heavy_cav_archer,Jurchens,hussar,30v30,30,30,0.0,40.0,60.0,80.0,0.0,0.0,2,eliminated,71.5,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.7333,30,640.0,0.0,0.0,0.0,0.0,0.0,640.0,30,30,1,,efc1849f310f7685,3c9bdb5fd808b3ad
127890,Armenians,heavy_cav_archer,Jurchens,hussar,3k,30,37,0.0,40.0,60.0,80.0,0.0,0.0,2,eliminated,64.8,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.794,37,609.684,0.0,0.0,0.0,0.0,0.0,609.684,30,37,1,,25a88ca51dc6e718,3c9bdb5fd808b3ad
88393,Armenians,heavy_cav_archer,Jurchens,imp_elite_skirm,30v30,30,30,0.0,40.0,60.0,25.0,35.0,0.0,2,eliminated,62.767,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.7695,26,172.857,242.0,0.0,0.0,0.0,0.0,414.857,30,30,1,,c714c91f11c76be1,3c9bdb5fd808b3ad
89193,Armenians,heavy_cav_archer,Jurchens,imp_elite_skirm,3k,30,50,0.0,40.0,60.0,25.0,35.0,0.0,2,eliminated,51.8,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.8954,49,130.714,183.0,0.0,0.0,0.0,0.0,313.714,30,50,1,,6fc24e974470f5c9,3c9bdb5fd808b3ad
127703,Armenians,heavy_cav_archer,Khitans,arbalester,30v30,30,30,0.0,40.0,60.0,0.0,25.0,45.0,2,eliminated,59.267,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.4876,22,0.0,384.286,691.714,0.0,0.0,0.0,1076.0,30,30,1,,30efb65b4d50a483,3c9bdb5fd808b3ad
127745,Armenians,heavy_cav_archer,Khitans,arbalester,3k,30,42,0.0,40.0,60.0,0.0,25.0,45.0,2,eliminated,42.133,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.7279,40,0.0,285.714,514.286,0.0,0.0,0.0,800.0,30,42,1,,b8c1cdcc27efaac4,3c9bdb5fd808b3ad
127878,Armenians,heavy_cav_archer,Khitans,champion,30v30,30,30,0.0,40.0,60.0,50.0,0.0,20.0,2,eliminated,130.133,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.481,25,778.571,0.0,311.429,0.0,0.0,0.0,1090.0,30,30,1,,fa249d477523ee7d,3c9bdb5fd808b3ad
127906,Armenians,heavy_cav_archer,Khitans,champion,3k,30,42,0.0,40.0,60.0,50.0,0.0,20.0,2,eliminated,127.533,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.6912,42,648.571,0.0,259.429,0.0,0.0,0.0,908.0,30,42,1,,79efcf5aec02c517,3c9bdb5fd808b3ad
128162,Armenians,heavy_cav_archer,Khitans,elite_fire_lancer,30v30,30,30,0.0,40.0,60.0,0.0,45.0,45.0,2,eliminated,91.067,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.8757,29,0.0,167.852,167.852,0.0,0.0,0.0,335.704,30,30,1,,6a8f8b34804970c2,3c9bdb5fd808b3ad
128173,Armenians,heavy_cav_archer,Khitans,elite_fire_lancer,3k,30,33,0.0,40.0,60.0,0.0,45.0,45.0,2,eliminated,65.333,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.9177,33,0.0,122.202,122.202,0.0,0.0,0.0,244.405,30,33,1,,7109b2f2f3faad76,3c9bdb5fd808b3ad
128193,Armenians,heavy_cav_archer,Khitans,elite_liao_dao_khitans,30v30,30,30,0.0,40.0,60.0,40.0,0.0,40.0,2,eliminated,146.933,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,0.5235,28,571.765,0.0,571.765,0.0,0.0,0.0,1143.529,30,30,1,,e795e5529e0a4def,3c9bdb5fd808b3ad
