Team1_Civ,Team1_Unit,Team1_Count,Team1_Remaining,Team1_HP,Team2_Civ,Team2_Unit,Team2_Count,Team2_Remaining,Team2_HP,Winner,Battle_Time
Ethiopians,Hussar,40,0,0,Hindustanis,Winged Hussar,40,28,2723,Team2,15.7
Ethiopians,Hussar,40,0,0,Huns,Hussar,40,16,1512,Team2,29.3
Ethiopians,Hussar,40,0,0,Italians,Hussar,40,16,1512,Team2,29.3
Ethiopians,Hussar,40,14,996,Japanese,Light Cavalry,40,0,0,Team1,29.3
Ethiopians,Hussar,40,0,0,Jurchens,Hussar,40,25,2351,Team2,18.7
Ethiopians,Hussar,40,0,0,Khitans,Hussar,40,4,276,Team2,50.7
Ethiopians,Hussar,40,0,0,Khmer,Hussar,40,16,1512,Team2,29.3
Ethiopians,Hussar,40,21,1540,Koreans,Hussar,40,0,0,Team1,23.5
Ethiopians,Hussar,40,0,0,Lithuanians,Winged Hussar,40,23,2293,Team2,23.5
Ethiopians,Hussar,40,0,0,Magyars,Hussar,40,16,1512,Team2,29.3
Ethiopians,Hussar,40,27,1971,Malay,Light Cavalry,40,0,0,Team1,13.7
Ethiopians,Hussar,40,0,0,Malians,Light Cavalry,40,18,1408,Team2,22.1
Ethiopians,Hussar,40,0,0,Mongols,Hussar,40,20,2232,Team2,25.4
Ethiopians,Hussar,40,0,0,Persians,Hussar,40,16,1512,Team2,29.3
Ethiopians,Hussar,40,0,0,Poles,Winged Hussar,40,25,2460,Team2,17.6
Ethiopians,Hussar,40,0,0,Portuguese,Light Cavalry,40,4,296,Team2,52.0
Ethiopians,Hussar,40,0,0,Romans,Light Cavalry,40,4,296,Team2,52.0
Ethiopians,Hussar,40,0,0,Saracens,Hussar,40,16,1512,Team2,29.3
Ethiopians,Hussar,40,28,2028,Shu,Light Cavalry,40,0,0,Team1,17.6
Ethiopians,Hussar,40,0,0,Sicilians,Light Cavalry,40,4,296,Team2,52.0
Ethiopians,Hussar,40,0,0,Slavs,Hussar,40,16,1512,Team2,29.3
Ethiopians,Hussar,40,0,0,Spanish,Hussar,40,16,1512,Team2,29.3
Ethiopians,Hussar,40,0,0,Tatars,Hussar,40,22,2027,Team2,25.4
Ethiopians,Hussar,40,0,0,Turks,Hussar,40,16,1512,Team2,29.3
Ethiopians,Hussar,40,17,1268,Vietnamese,Light Cavalry,40,0,0,Team1,29.3
Ethiopians,Hussar,40,23,1725,Vikings,Light Cavalry,40,0,0,Team1,17.6
Ethiopians,Hussar,40,0,0,Wei,Hussar,40,28,2600,Team2,21.5
Ethiopians,Hussar,40,0,0,Wu,Hussar,40,16,1512,Team2,29.3
Franks,Light Cavalry,40,0,0,Georgians,Hussar,40,22,2082,Team2,23.5
Franks,Light Cavalry,40,0,0,Goths,Hussar,40,20,1846,Team2,25.4
Franks,Light Cavalry,40,0,0,Gurjaras,Hussar,40,10,886,Team2,46.8
Franks,Light Cavalry,40,0,0,Hindustanis,Winged Hussar,40,29,2858,Team2,17.6
Franks,Light Cavalry,40,0,0,Huns,Hussar,40,22,2082,Team2,23.5
Franks,Light Cavalry,40,0,0,Italians,Hussar,40,22,2082,Team2,23.5
Franks,Light Cavalry,40,14,960,Japanese,Light Cavalry,40,0,0,Team1,30.1
Franks,Light Cavalry,40,0,0,Jurchens,Hussar,40,26,2382,Team2,17.1
Franks,Light Cavalry,40,0,0,Khitans,Hussar,40,16,1200,Team2,27.4
Franks,Light Cavalry,40,0,0,Khmer,Hussar,40,22,2082,Team2,23.5
Franks,Light Cavalry,40,18,1236,Koreans,Hussar,40,0,0,Team1,28.1
Franks,Light Cavalry,40,0,0,Lithuanians,Winged Hussar,40,27,2651,Team2,21.5
Franks,Light Cavalry,40,0,0,Magyars,Hussar,40,22,2082,Team2,23.5
Franks,Light Cavalry,40,27,1896,Malay,Light Cavalry,40,0,0,Team1,14.1
Franks,Light Cavalry,40,0,0,Malians,Light Cavalry,40,18,1408,Team2,22.1
Franks,Light Cavalry,40,0,0,Mongols,Hussar,40,24,2790,Team2,23.5
Franks,Light Cavalry,40,0,0,Persians,Hussar,40,22,2082,Team2,23.5
Franks,Light Cavalry,40,0,0,Poles,Winged Hussar,40,27,2612,Team2,19.6
Franks,Light Cavalry,40,0,0,Portuguese,Light Cavalry,40,4,296,Team2,52.0
Franks,Light Cavalry,40,0,0,Romans,Light Cavalry,40,4,296,Team2,52.0
Franks,Light Cavalry,40,0,0,Saracens,Hussar,40,22,2082,Team2,23.5
Franks,Light Cavalry,40,30,2090,Shu,Light Cavalry,40,0,0,Team1,18.1
Franks,Light Cavalry,40,0,0,Sicilians,Light Cavalry,40,4,296,Team2,52.0
Franks,Light Cavalry,40,0,0,Slavs,Hussar,40,22,2082,Team2,23.5
Franks,Light Cavalry,40,0,0,Spanish,Hussar,40,22,2082,Team2,23.5
Franks,Light Cavalry,40,0,0,Tatars,Hussar,40,26,2421,Team2,21.5
Franks,Light Cavalry,40,0,0,Turks,Hussar,40,22,2082,Team2,23.5
Franks,Light Cavalry,40,20,1422,Vietnamese,Light Cavalry,40,0,0,Team1,28.1
Franks,Light Cavalry,40,23,1656,Vikings,Light Cavalry,40,0,0,Team1,18.1
Franks,Light Cavalry,40,0,0,Wei,Hussar,40,30,2835,Team2,19.6
Franks,Light Cavalry,40,0,0,Wu,Hussar,40,22,2082,Team2,23.5
Georgians,Hussar,40,17,1527,Goths,Hussar,40,0,0,Team1,33.2
Georgians,Hussar,40,22,2090,Gurjaras,Hussar,40,0,0,Team1,31.3
Georgians,Hussar,40,0,0,Hindustanis,Winged Hussar,40,21,2023,Team2,29.3
Georgians,Hussar,40,11,1021,Huns,Hussar,40,0,0,Team1,44.9
Georgians,Hussar,40,11,1021,Italians,Hussar,40,0,0,Team1,44.9
Georgians,Hussar,40,23,2161,Japanese,Light Cavalry,40,0,0,Team1,23.5
Georgians,Hussar,40,0,0,Jurchens,Hussar,40,17,1591,Team2,29.5
Georgians,Hussar,40,20,1876,Khitans,Hussar,40,0,0,Team1,27.4
Georgians,Hussar,40,11,1021,Khmer,Hussar,40,0,0,Team1,44.9
Georgians,Hussar,40,29,2665,Koreans,Hussar,40,0,0,Team1,19.6
Georgians,Hussar,40,0,0,Lithuanians,Winged Hussar,40,15,1465,Team2,41.0
Georgians,Hussar,40,11,1021,Magyars,Hussar,40,0,0,Team1,44.9
Georgians,Hussar,40,31,2889,Malay,Light Cavalry,40,0,0,Team1,11.8
Georgians,Hussar,40,0,0,Malians,Light Cavalry,40,4,296,Team2,52.0
Georgians,Hussar,40,0,0,Mongols,Hussar,40,2,225,Team2,80.0
Georgians,Hussar,40,11,1021,Persians,Hussar,40,0,0,Team1,44.9
Georgians,Hussar,40,0,0,Poles,Winged Hussar,40,16,1560,Team2,33.2
Georgians,Hussar,40,20,1876,Portuguese,Light Cavalry,40,0,0,Team1,27.4
Georgians,Hussar,40,20,1876,Romans,Light Cavalry,40,0,0,Team1,27.4
Georgians,Hussar,40,11,1021,Saracens,Hussar,40,0,0,Team1,44.9
Georgians,Hussar,40,32,3010,Shu,Light Cavalry,40,0,0,Team1,17.6
Georgians,Hussar,40,20,1876,Sicilians,Light Cavalry,40,0,0,Team1,27.4
Georgians,Hussar,40,11,1021,Slavs,Hussar,40,0,0,Team1,44.9
Georgians,Hussar,40,11,1021,Spanish,Hussar,40,0,0,Team1,44.9
Georgians,Hussar,40,0,0,Tatars,Hussar,40,11,996,Team2,46.8
Georgians,Hussar,40,11,1021,Turks,Hussar,40,0,0,Team1,44.9
Georgians,Hussar,40,27,2493,Vietnamese,Light Cavalry,40,0,0,Team1,23.5
Georgians,Hussar,40,28,2660,Vikings,Light Cavalry,40,0,0,Team1,15.7
Georgians,Hussar,40,0,0,Wei,Hussar,40,23,2125,Team2,33.2
Georgians,Hussar,40,11,1021,Wu,Hussar,40,0,0,Team1,44.9
Goths,Hussar,40,19,1721,Gurjaras,Hussar,40,0,0,Team1,35.2
Goths,Hussar,40,0,0,Hindustanis,Winged Hussar,40,23,2293,Team2,23.5
Goths,Hussar,40,0,0,Huns,Hussar,40,2,166,Team2,74.1
Goths,Hussar,40,0,0,Italians,Hussar,40,2,166,Team2,74.1
Goths,Hussar,40,21,1950,Japanese,Light Cavalry,40,0,0,Team1,23.5
Goths,Hussar,40,0,0,Jurchens,Hussar,40,20,1884,Team2,24.9
Goths,Hussar,40,17,1606,Khitans,Hussar,40,0,0,Team1,29.3
Goths,Hussar,40,0,0,Khmer,Hussar,40,2,166,Team2,74.1
Goths,Hussar,40,26,2463,Koreans,Hussar,40,0,0,Team1,21.5
Goths,Hussar,40,0,0,Lithuanians,Winged Hussar,40,18,1765,Team2,33.2
Goths,Hussar,40,0,0,Magyars,Hussar,40,2,166,Team2,74.1
Goths,Hussar,40,30,2778,Malay,Light Cavalry,40,0,0,Team1,13.7
Goths,Hussar,40,0,0,Malians,Light Cavalry,40,13,984,Team2,30.1
Goths,Hussar,40,0,0,Mongols,Hussar,40,11,1269,Team2,42.9
Goths,Hussar,40,0,0,Persians,Hussar,40,2,166,Team2,74.1
Goths,Hussar,40,0,0,Poles,Winged Hussar,40,20,1904,Team2,25.4
Goths,Hussar,40,17,1606,Portuguese,Light Cavalry,40,0,0,Team1,29.3
Goths,Hussar,40,17,1606,Romans,Light Cavalry,40,0,0,Team1,29.3
Goths,Hussar,40,0,0,Saracens,Hussar,40,2,166,Team2,74.1
Goths,Hussar,40,30,2826,Shu,Light Cavalry,40,0,0,Team1,17.6
Goths,Hussar,40,17,1606,Sicilians,Light Cavalry,40,0,0,Team1,29.3
Goths,Hussar,40,0,0,Slavs,Hussar,40,2,166,Team2,74.1
Goths,Hussar,40,0,0,Spanish,Hussar,40,2,166,Team2,74.1
Goths,Hussar,40,0,0,Tatars,Hussar,40,15,1411,Team2,37.1
Goths,Hussar,40,0,0,Turks,Hussar,40,2,166,Team2,74.1
Goths,Hussar,40,24,2245,Vietnamese,Light Cavalry,40,0,0,Team1,25.4
Goths,Hussar,40,27,2556,Vikings,Light Cavalry,40,0,0,Team1,15.7
Goths,Hussar,40,0,0,Wei,Hussar,40,24,2275,Team2,29.3
Goths,Hussar,40,0,0,Wu,Hussar,40,2,166,Team2,74.1
Gurjaras,Hussar,40,0,0,Hindustanis,Winged Hussar,40,27,2670,Team2,23.5
Gurjaras,Hussar,40,0,0,Huns,Hussar,40,18,1644,Team2,37.1
Gurjaras,Hussar,40,0,0,Italians,Hussar,40,18,1644,Team2,37.1
Gurjaras,Hussar,40,11,1021,Japanese,Light Cavalry,40,0,0,Team1,44.9
Gurjaras,Hussar,40,0,0,Jurchens,Hussar,40,25,2363,Team2,23.3
Gurjaras,Hussar,40,0,0,Khitans,Hussar,40,2,144,Team2,80.0
Gurjaras,Hussar,40,0,0,Khmer,Hussar,40,18,1644,Team2,37.1
Gurjaras,Hussar,40,25,2315,Koreans,Hussar,40,0,0,Team1,27.4
Gurjaras,Hussar,40,0,0,Lithuanians,Winged Hussar,40,24,2340,Team2,31.3
Gurjaras,Hussar,40,0,0,Magyars,Hussar,40,18,1644,Team2,37.1
Gurjaras,Hussar,40,26,2446,Malay,Light Cavalry,40,0,0,Team1,19.6
Gurjaras,Hussar,40,0,0,Malians,Light Cavalry,40,22,1706,Team2,26.1
Gurjaras,Hussar,40,0,0,Mongols,Hussar,40,20,2256,Team2,35.2
Gurjaras,Hussar,40,0,0,Persians,Hussar,40,18,1644,Team2,37.1
Gurjaras,Hussar,40,0,0,Poles,Winged Hussar,40,24,2364,Team2,25.4
Gurjaras,Hussar,40,0,0,Portuguese,Light Cavalry,40,11,838,Team2,48.0
Gurjaras,Hussar,40,0,0,Romans,Light Cavalry,40,11,838,Team2,48.0
Gurjaras,Hussar,40,0,0,Saracens,Hussar,40,18,1644,Team2,37.1
Gurjaras,Hussar,40,29,2755,Shu,Light Cavalry,40,0,0,Team1,21.5
Gurjaras,Hussar,40,0,0,Sicilians,Light Cavalry,40,11,838,Team2,48.0
Gurjaras,Hussar,40,0,0,Slavs,Hussar,40,18,1644,Team2,37.1
Gurjaras,Hussar,40,0,0,Spanish,Hussar,40,18,1644,Team2,37.1
Gurjaras,Hussar,40,0,0,Tatars,Hussar,40,23,2125,Team2,33.2
Gurjaras,Hussar,40,0,0,Turks,Hussar,40,18,1644,Team2,37.1
Gurjaras,Hussar,40,18,1620,Vietnamese,Light Cavalry,40,0,0,Team1,42.9
Gurjaras,Hussar,40,23,2161,Vikings,Light Cavalry,40,0,0,Team1,23.5
Gurjaras,Hussar,40,0,0,Wei,Hussar,40,31,2918,Team2,27.4
Gurjaras,Hussar,40,0,0,Wu,Hussar,40,18,1644,Team2,37.1
Hindustanis,Winged Hussar,40,26,2509,Huns,Hussar,40,0,0,Team1,23.5
Hindustanis,Winged Hussar,40,26,2509,Italians,Hussar,40,0,0,Team1,23.5
Hindustanis,Winged Hussar,40,30,2902,Japanese,Light Cavalry,40,0,0,Team1,17.6
Hindustanis,Winged Hussar,40,17,1665,Jurchens,Hussar,40,0,0,Team1,31.3
Hindustanis,Winged Hussar,40,30,2902,Khitans,Hussar,40,0,0,Team1,17.6
Hindustanis,Winged Hussar,40,26,2509,Khmer,Hussar,40,0,0,Team1,23.5
Hindustanis,Winged Hussar,40,34,3330,Koreans,Hussar,40,0,0,Team1,13.7
Hindustanis,Winged Hussar,40,21,2051,Lithuanians,Winged Hussar,40,0,0,Team1,33.2
Hindustanis,Winged Hussar,40,26,2509,Magyars,Hussar,40,0,0,Team1,23.5
Hindustanis,Winged Hussar,40,35,3416,Malay,Light Cavalry,40,0,0,Team1,9.8
Hindustanis,Winged Hussar,40,22,2140,Malians,Light Cavalry,40,0,0,Team1,21.5
Hindustanis,Winged Hussar,40,23,2293,Mongols,Hussar,40,0,0,Team1,27.4
Hindustanis,Winged Hussar,40,26,2509,Persians,Hussar,40,0,0,Team1,23.5
Hindustanis,Winged Hussar,40,20,1973,Poles,Winged Hussar,40,0,0,Team1,27.4
Hindustanis,Winged Hussar,40,30,2902,Portuguese,Light Cavalry,40,0,0,Team1,17.6
Hindustanis,Winged Hussar,40,30,2902,Romans,Light Cavalry,40,0,0,Team1,17.6
Hindustanis,Winged Hussar,40,26,2509,Saracens,Hussar,40,0,0,Team1,23.5
Hindustanis,Winged Hussar,40,36,3564,Shu,Light Cavalry,40,0,0,Team1,11.8
Hindustanis,Winged Hussar,40,30,2902,Sicilians,Light Cavalry,40,0,0,Team1,17.6
Hindustanis,Winged Hussar,40,26,2509,Slavs,Hussar,40,0,0,Team1,23.5
Hindustanis,Winged Hussar,40,26,2509,Spanish,Hussar,40,0,0,Team1,23.5
Hindustanis,Winged Hussar,40,23,2293,Tatars,Hussar,40,0,0,Team1,27.4
Hindustanis,Winged Hussar,40,26,2509,Turks,Hussar,40,0,0,Team1,23.5
Hindustanis,Winged Hussar,40,33,3215,Vietnamese,Light Cavalry,40,0,0,Team1,15.7
Hindustanis,Winged Hussar,40,33,3251,Vikings,Light Cavalry,40,0,0,Team1,11.8
Hindustanis,Winged Hussar,40,14,1400,Wei,Hussar,40,0,0,Team1,46.8
Hindustanis,Winged Hussar,40,26,2509,Wu,Hussar,40,0,0,Team1,23.5
Huns,Hussar,40,11,1021,Italians,Hussar,40,0,0,Team1,44.9
Huns,Hussar,40,23,2161,Japanese,Light Cavalry,40,0,0,Team1,23.5
Huns,Hussar,40,0,0,Jurchens,Hussar,40,17,1591,Team2,29.5
Huns,Hussar,40,20,1876,Khitans,Hussar,40,0,0,Team1,27.4
Huns,Hussar,40,11,1021,Khmer,Hussar,40,0,0,Team1,44.9
Huns,Hussar,40,29,2665,Koreans,Hussar,40,0,0,Team1,19.6
Huns,Hussar,40,0,0,Lithuanians,Winged Hussar,40,15,1465,Team2,41.0
Huns,Hussar,40,11,1021,Magyars,Hussar,40,0,0,Team1,44.9
Huns,Hussar,40,31,2889,Malay,Light Cavalry,40,0,0,Team1,11.8
Huns,Hussar,40,0,0,Malians,Light Cavalry,40,4,296,Team2,52.0
Huns,Hussar,40,0,0,Mongols,Hussar,40,2,225,Team2,80.0
Huns,Hussar,40,11,1021,Persians,Hussar,40,0,0,Team1,44.9
Huns,Hussar,40,0,0,Poles,Winged Hussar,40,16,1560,Team2,33.2
Huns,Hussar,40,20,1876,Portuguese,Light Cavalry,40,0,0,Team1,27.4
Huns,Hussar,40,20,1876,Romans,Light Cavalry,40,0,0,Team1,27.4
Huns,Hussar,40,11,1021,Saracens,Hussar,40,0,0,Team1,44.9
Huns,Hussar,40,32,3010,Shu,Light Cavalry,40,0,0,Team1,17.6
Huns,Hussar,40,20,1876,Sicilians,Light Cavalry,40,0,0,Team1,27.4
Huns,Hussar,40,11,1021,Slavs,Hussar,40,0,0,Team1,44.9
Huns,Hussar,40,11,1021,Spanish,Hussar,40,0,0,Team1,44.9
Huns,Hussar,40,0,0,Tatars,Hussar,40,11,996,Team2,46.8
Huns,Hussar,40,11,1021,Turks,Hussar,40,0,0,Team1,44.9
Huns,Hussar,40,27,2493,Vietnamese,Light Cavalry,40,0,0,Team1,23.5
Huns,Hussar,40,28,2660,Vikings,Light Cavalry,40,0,0,Team1,15.7
Huns,Hussar,40,0,0,Wei,Hussar,40,23,2125,Team2,33.2
Huns,Hussar,40,11,1021,Wu,Hussar,40,0,0,Team1,44.9
Italians,Hussar,40,23,2161,Japanese,Light Cavalry,40,0,0,Team1,23.5
Italians,Hussar,40,0,0,Jurchens,Hussar,40,17,1591,Team2,29.5
Italians,Hussar,40,20,1876,Khitans,Hussar,40,0,0,Team1,27.4
Italians,Hussar,40,11,1021,Khmer,Hussar,40,0,0,Team1,44.9
Italians,Hussar,40,29,2665,Koreans,Hussar,40,0,0,Team1,19.6
Italians,Hussar,40,0,0,Lithuanians,Winged Hussar,40,15,1465,Team2,41.0
Italians,Hussar,40,11,1021,Magyars,Hussar,40,0,0,Team1,44.9
Italians,Hussar,40,31,2889,Malay,Light Cavalry,40,0,0,Team1,11.8
Italians,Hussar,40,0,0,Malians,Light Cavalry,40,4,296,Team2,52.0
Italians,Hussar,40,0,0,Mongols,Hussar,40,2,225,Team2,80.0
Italians,Hussar,40,11,1021,Persians,Hussar,40,0,0,Team1,44.9
Italians,Hussar,40,0,0,Poles,Winged Hussar,40,16,1560,Team2,33.2
Italians,Hussar,40,20,1876,Portuguese,Light Cavalry,40,0,0,Team1,27.4
Italians,Hussar,40,20,1876,Romans,Light Cavalry,40,0,0,Team1,27.4
Italians,Hussar,40,11,1021,Saracens,Hussar,40,0,0,Team1,44.9
Italians,Hussar,40,32,3010,Shu,Light Cavalry,40,0,0,Team1,17.6
Italians,Hussar,40,20,1876,Sicilians,Light Cavalry,40,0,0,Team1,27.4
Italians,Hussar,40,11,1021,Slavs,Hussar,40,0,0,Team1,44.9
Italians,Hussar,40,11,1021,Spanish,Hussar,40,0,0,Team1,44.9
Italians,Hussar,40,0,0,Tatars,Hussar,40,11,996,Team2,46.8
Italians,Hussar,40,11,1021,Turks,Hussar,40,0,0,Team1,44.9
Italians,Hussar,40,27,2493,Vietnamese,Light Cavalry,40,0,0,Team1,23.5
Italians,Hussar,40,28,2660,Vikings,Light Cavalry,40,0,0,Team1,15.7
Italians,Hussar,40,0,0,Wei,Hussar,40,23,2125,Team2,33.2
Italians,Hussar,40,11,1021,Wu,Hussar,40,0,0,Team1,44.9
Japanese,Light Cavalry,40,0,0,Jurchens,Hussar,40,26,2382,Team2,17.1
Japanese,Light Cavalry,40,0,0,Khitans,Hussar,40,16,1200,Team2,27.4
Japanese,Light Cavalry,40,0,0,Khmer,Hussar,40,22,2082,Team2,23.5
Japanese,Light Cavalry,40,18,1370,Koreans,Hussar,40,0,0,Team1,28.1
Japanese,Light Cavalry,40,0,0,Lithuanians,Winged Hussar,40,27,2651,Team2,21.5
Japanese,Light Cavalry,40,0,0,Magyars,Hussar,40,22,2082,Team2,23.5
Japanese,Light Cavalry,40,27,2106,Malay,Light Cavalry,40,0,0,Team1,14.1
Japanese,Light Cavalry,40,0,0,Malians,Light Cavalry,40,18,1408,Team2,22.1
Japanese,Light Cavalry,40,0,0,Mongols,Hussar,40,24,2790,Team2,23.5
Japanese,Light Cavalry,40,0,0,Persians,Hussar,40,22,2082,Team2,23.5
Japanese,Light Cavalry,40,0,0,Poles,Winged Hussar,40,27,2612,Team2,19.6
Japanese,Light Cavalry,40,0,0,Portuguese,Light Cavalry,40,4,296,Team2,52.0
Japanese,Light Cavalry,40,0,0,Romans,Light Cavalry,40,4,296,Team2,52.0
Japanese,Light Cavalry,40,0,0,Saracens,Hussar,40,22,2082,Team2,23.5
Japanese,Light Cavalry,40,29,2248,Shu,Light Cavalry,40,0,0,Team1,18.1
Japanese,Light Cavalry,40,0,0,Sicilians,Light Cavalry,40,4,296,Team2,52.0
Japanese,Light Cavalry,40,0,0,Slavs,Hussar,40,22,2082,Team2,23.5
Japanese,Light Cavalry,40,0,0,Spanish,Hussar,40,22,2082,Team2,23.5
Japanese,Light Cavalry,40,0,0,Tatars,Hussar,40,26,2421,Team2,21.5
Japanese,Light Cavalry,40,0,0,Turks,Hussar,40,22,2082,Team2,23.5
Japanese,Light Cavalry,40,20,1579,Vietnamese,Light Cavalry,40,0,0,Team1,28.1
Japanese,Light Cavalry,40,23,1840,Vikings,Light Cavalry,40,0,0,Team1,18.1
Japanese,Light Cavalry,40,0,0,Wei,Hussar,40,30,2835,Team2,19.6
Japanese,Light Cavalry,40,0,0,Wu,Hussar,40,22,2082,Team2,23.5
Jurchens,Hussar,40,24,2200,Khitans,Hussar,40,0,0,Team1,20.2
Jurchens,Hussar,40,19,1725,Khmer,Hussar,40,0,0,Team1,28.0
Jurchens,Hussar,40,30,2814,Koreans,Hussar,40,0,0,Team1,15.6
Jurchens,Hussar,40,3,269,Lithuanians,Winged Hussar,40,0,0,Team1,69.8
Jurchens,Hussar,40,19,1725,Magyars,Hussar,40,0,0,Team1,28.0
Jurchens,Hussar,40,32,2976,Malay,Light Cavalry,40,0,0,Team1,9.3
Jurchens,Hussar,40,15,1348,Malians,Light Cavalry,40,0,0,Team1,26.4
Jurchens,Hussar,40,15,1393,Mongols,Hussar,40,0,0,Team1,34.2
Jurchens,Hussar,40,19,1725,Persians,Hussar,40,0,0,Team1,28.0
Jurchens,Hussar,40,0,0,Poles,Winged Hussar,40,7,684,Team2,44.9
Jurchens,Hussar,40,24,2232,Portuguese,Light Cavalry,40,0,0,Team1,20.2
Jurchens,Hussar,40,24,2232,Romans,Light Cavalry,40,0,0,Team1,20.2
Jurchens,Hussar,40,19,1725,Saracens,Hussar,40,0,0,Team1,28.0
Jurchens,Hussar,40,33,3110,Shu,Light Cavalry,40,0,0,Team1,12.5
Jurchens,Hussar,40,24,2232,Sicilians,Light Cavalry,40,0,0,Team1,20.2
Jurchens,Hussar,40,19,1725,Slavs,Hussar,40,0,0,Team1,28.0
Jurchens,Hussar,40,19,1725,Spanish,Hussar,40,0,0,Team1,28.0
Jurchens,Hussar,40,11,973,Tatars,Hussar,40,0,0,Team1,43.4
Jurchens,Hussar,40,19,1725,Turks,Hussar,40,0,0,Team1,28.0
Jurchens,Hussar,40,29,2707,Vietnamese,Light Cavalry,40,0,0,Team1,18.7
Jurchens,Hussar,40,30,2794,Vikings,Light Cavalry,40,0,0,Team1,12.5
Jurchens,Hussar,40,0,0,Wei,Hussar,40,18,1710,Team2,35.2
Jurchens,Hussar,40,19,1725,Wu,Hussar,40,0,0,Team1,28.0
Khitans,Hussar,40,0,0,Khmer,Hussar,40,12,1084,Team2,37.1
Khitans,Hussar,40,25,1845,Koreans,Hussar,40,0,0,Team1,21.5
Khitans,Hussar,40,0,0,Lithuanians,Winged Hussar,40,21,2023,Team2,29.3
Khitans,Hussar,40,0,0,Magyars,Hussar,40,12,1084,Team2,37.1
Khitans,Hussar,40,28,2084,Malay,Light Cavalry,40,0,0,Team1,13.7
Khitans,Hussar,40,0,0,Malians,Light Cavalry,40,18,1408,Team2,22.1
Khitans,Hussar,40,0,0,Mongols,Hussar,40,16,1827,Team2,33.2
Khitans,Hussar,40,0,0,Persians,Hussar,40,12,1084,Team2,37.1
Khitans,Hussar,40,0,0,Poles,Winged Hussar,40,22,2192,Team2,21.5
Khitans,Hussar,40,13,975,Portuguese,Light Cavalry,40,0,0,Team1,33.2
Khitans,Hussar,40,13,975,Romans,Light Cavalry,40,0,0,Team1,33.2
Khitans,Hussar,40,0,0,Saracens,Hussar,40,12,1084,Team2,37.1
Khitans,Hussar,40,30,2180,Shu,Light Cavalry,40,0,0,Team1,17.6
Khitans,Hussar,40,13,975,Sicilians,Light Cavalry,40,0,0,Team1,33.2
Khitans,Hussar,40,0,0,Slavs,Hussar,40,12,1084,Team2,37.1
Khitans,Hussar,40,0,0,Spanish,Hussar,40,12,1084,Team2,37.1
Khitans,Hussar,40,0,0,Tatars,Hussar,40,19,1742,Team2,29.3
Khitans,Hussar,40,0,0,Turks,Hussar,40,12,1084,Team2,37.1
Khitans,Hussar,40,22,1644,Vietnamese,Light Cavalry,40,0,0,Team1,25.4
Khitans,Hussar,40,26,1878,Vikings,Light Cavalry,40,0,0,Team1,15.7
Khitans,Hussar,40,0,0,Wei,Hussar,40,26,2450,Team2,25.4
Khitans,Hussar,40,0,0,Wu,Hussar,40,12,1084,Team2,37.1
Khmer,Hussar,40,29,2665,Koreans,Hussar,40,0,0,Team1,19.6
Khmer,Hussar,40,0,0,Lithuanians,Winged Hussar,40,15,1465,Team2,41.0
Khmer,Hussar,40,11,1021,Magyars,Hussar,40,0,0,Team1,44.9
Khmer,Hussar,40,31,2889,Malay,Light Cavalry,40,0,0,Team1,11.8
Khmer,Hussar,40,0,0,Malians,Light Cavalry,40,4,296,Team2,52.0
Khmer,Hussar,40,0,0,Mongols,Hussar,40,2,225,Team2,80.0
Khmer,Hussar,40,11,1021,Persians,Hussar,40,0,0,Team1,44.9
Khmer,Hussar,40,0,0,Poles,Winged Hussar,40,16,1560,Team2,33.2
Khmer,Hussar,40,20,1876,Portuguese,Light Cavalry,40,0,0,Team1,27.4
Khmer,Hussar,40,20,1876,Romans,Light Cavalry,40,0,0,Team1,27.4
Khmer,Hussar,40,11,1021,Saracens,Hussar,40,0,0,Team1,44.9
Khmer,Hussar,40,32,3010,Shu,Light Cavalry,40,0,0,Team1,17.6
Khmer,Hussar,40,20,1876,Sicilians,Light Cavalry,40,0,0,Team1,27.4
Khmer,Hussar,40,11,1021,Slavs,Hussar,40,0,0,Team1,44.9
Khmer,Hussar,40,11,1021,Spanish,Hussar,40,0,0,Team1,44.9
Khmer,Hussar,40,0,0,Tatars,Hussar,40,11,996,Team2,46.8
Khmer,Hussar,40,11,1021,Turks,Hussar,40,0,0,Team1,44.9
Khmer,Hussar,40,27,2493,Vietnamese,Light Cavalry,40,0,0,Team1,23.5
Khmer,Hussar,40,28,2660,Vikings,Light Cavalry,40,0,0,Team1,15.7
Khmer,Hussar,40,0,0,Wei,Hussar,40,23,2125,Team2,33.2
Khmer,Hussar,40,11,1021,Wu,Hussar,40,0,0,Team1,44.9
Koreans,Hussar,40,0,0,Lithuanians,Winged Hussar,40,29,2825,Team2,21.5
Koreans,Hussar,40,0,0,Magyars,Hussar,40,25,2327,Team2,23.5
Koreans,Hussar,40,19,1398,Malay,Light Cavalry,40,0,0,Team1,23.5
Koreans,Hussar,40,0,0,Malians,Light Cavalry,40,26,2080,Team2,18.1
Koreans,Hussar,40,0,0,Mongols,Hussar,40,26,2993,Team2,21.5
Koreans,Hussar,40,0,0,Persians,Hussar,40,25,2327,Team2,23.5
Koreans,Hussar,40,0,0,Poles,Winged Hussar,40,29,2900,Team2,15.7
Koreans,Hussar,40,0,0,Portuguese,Light Cavalry,40,22,1706,Team2,26.1
Koreans,Hussar,40,0,0,Romans,Light Cavalry,40,22,1706,Team2,26.1
